case_id,process_name,activity,timestamp,resource,outcome,service_name,process_id,service_id,lifecycle,application_status,duration_hours,variant
P2-C0014,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-11T13:36:00Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.31,V1_DirectApproval
P2-C0015,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-16T17:25:48Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.43,V1_DirectApproval
P2-C0015,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-17T02:41:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,9.26,V1_DirectApproval
P2-C0015,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-19T15:48:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,61.11,V1_DirectApproval
P2-C0015,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-19T21:30:00Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,66.81,V1_DirectApproval
P2-C0015,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-20T04:38:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,7.14,V1_DirectApproval
P2-C0015,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-20T20:00:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,15.36,V1_DirectApproval
P2-C0015,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-21T12:08:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,16.14,V1_DirectApproval
P2-C0015,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-21T18:29:24Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,6.35,V1_DirectApproval
P2-C0015,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-21T19:19:12Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.83,V1_DirectApproval
P2-C0016,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-10T13:28:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.47,V1_DirectApproval
P2-C0016,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-11T02:55:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,13.45,V1_DirectApproval
P2-C0016,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-12T20:43:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,41.81,V1_DirectApproval
P2-C0016,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-13T16:43:12Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,61.8,V1_DirectApproval
P2-C0016,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-13T22:48:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,6.08,V1_DirectApproval
P2-C0016,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-14T11:55:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,13.13,V1_DirectApproval
P2-C0016,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-15T23:40:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,35.74,V1_DirectApproval
P2-C0016,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-16T03:51:00Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,4.18,V1_DirectApproval
P2-C0016,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-16T04:12:00Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.35,V1_DirectApproval
P2-C0017,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-16T15:55:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.92,V1_DirectApproval
P2-C0017,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-17T01:51:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,9.94,V1_DirectApproval
P2-C0017,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-18T21:38:24Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,43.78,V1_DirectApproval
P2-C0017,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-18T22:49:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,44.96,V1_DirectApproval
P2-C0017,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-19T01:03:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,2.23,V1_DirectApproval
P2-C0017,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-19T16:54:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,15.86,V1_DirectApproval
P2-C0017,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-21T08:33:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,39.64,V1_DirectApproval
P2-C0017,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-21T13:19:12Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,4.77,V1_DirectApproval
P2-C0017,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-21T13:51:00Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.53,V1_DirectApproval
P2-C0018,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-06T14:33:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.55,V1_DirectApproval
P2-C0018,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-07T01:15:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,10.71,V1_DirectApproval
P2-C0018,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-08T13:55:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,36.66,V1_DirectApproval
P2-C0018,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-09T00:29:24Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,47.23,V1_DirectApproval
P2-C0018,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-09T02:07:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,1.63,V1_DirectApproval
P2-C0018,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-09T16:57:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,14.84,V1_DirectApproval
P2-C0018,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-10T23:02:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,30.08,V1_DirectApproval
P2-C0018,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-11T06:09:00Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,7.11,V1_DirectApproval
P2-C0018,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-11T06:37:48Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.48,V1_DirectApproval
P2-C0019,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-02T13:12:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,1.2,V1_DirectApproval
P2-C0019,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-03T10:28:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,21.27,V1_DirectApproval
P2-C0019,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-04T17:04:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,30.61,V1_DirectApproval
P2-C0019,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-05T18:19:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,55.85,V1_DirectApproval
P2-C0019,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-05T23:53:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,5.57,V1_DirectApproval
P2-C0019,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-06T19:15:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,19.37,V1_DirectApproval
P2-C0019,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-07T19:48:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,24.55,V1_DirectApproval
P2-C0019,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-07T22:39:00Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,2.84,V1_DirectApproval
P2-C0019,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-07T22:55:12Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.27,V1_DirectApproval
P2-C0020,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-22T16:49:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.82,V1_DirectApproval
P2-C0020,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-23T06:45:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,13.93,V1_DirectApproval
P2-C0020,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-25T15:15:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,56.5,V1_DirectApproval
P2-C0020,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-26T12:01:12Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,77.27,V1_DirectApproval
P2-C0020,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-26T14:04:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,2.06,V1_DirectApproval
P2-C0020,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-27T06:46:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,16.7,V1_DirectApproval
P2-C0020,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-28T02:29:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,19.71,V1_DirectApproval
