case_id,process_name,process_id,service_name,service_id,activity,timestamp,resource,lifecycle,outcome,application_status,duration_hours,variant
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-08-09T13:22:48Z,Public Security Department,complete,approved,approved,5.14,V4_MultipleSupplements
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-08-09T13:49:12Z,CityStart Platform,complete,in_progress,approved,0.44,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-17T15:09:36Z,Citizen,complete,in_progress,pending,1.16,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-17T20:09:00Z,Public Security Department,complete,in_progress,pending,4.99,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-18T04:27:36Z,Public Security Department,complete,in_progress,pending,8.31,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-18T06:30:36Z,Public Security Department,complete,pending_documents,additional_documents_required,2.05,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-21T14:13:12Z,Citizen,complete,in_progress,under_review,79.71,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-21T23:57:00Z,Public Security Department,complete,in_progress,under_review,9.73,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-22T02:15:36Z,Public Security Department,complete,pending_documents,additional_documents_required,2.31,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-25T09:30:00Z,Citizen,complete,in_progress,under_review,79.24,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-25T18:38:24Z,Public Security Department,complete,in_progress,under_review,9.14,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-30T13:58:48Z,Public Security Department,complete,in_progress,under_review,115.34,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-07-30T17:23:24Z,Public Security Department,complete,approved,approved,3.41,V4_MultipleSupplements
P1-C0084,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-30T18:15:00Z,CityStart Platform,complete,in_progress,approved,0.86,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-04T12:59:24Z,Citizen,complete,in_progress,pending,0.99,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-04T18:37:12Z,Public Security Department,complete,in_progress,pending,5.63,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-05T04:08:24Z,Public Security Department,complete,in_progress,pending,9.52,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-05T07:07:48Z,Public Security Department,complete,pending_documents,additional_documents_required,2.99,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-08T03:16:48Z,Citizen,complete,in_progress,under_review,68.15,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-08T21:09:36Z,Public Security Department,complete,in_progress,under_review,17.88,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-08T23:49:12Z,Public Security Department,complete,pending_documents,additional_documents_required,2.66,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-12T13:39:00Z,Citizen,complete,in_progress,under_review,85.83,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-13T03:43:48Z,Public Security Department,complete,in_progress,under_review,14.08,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-17T13:39:00Z,Public Security Department,complete,in_progress,under_review,105.92,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-07-18T00:52:12Z,Public Security Department,complete,approved,approved,11.22,V4_MultipleSupplements
P1-C0085,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-18T01:32:24Z,CityStart Platform,complete,in_progress,approved,0.67,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-07T14:37:48Z,Citizen,complete,in_progress,pending,0.63,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-07T17:22:12Z,Public Security Department,complete,in_progress,pending,2.74,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-08T02:03:00Z,Public Security Department,complete,in_progress,pending,8.68,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-08T04:37:12Z,Public Security Department,complete,pending_documents,additional_documents_required,2.57,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-10T05:16:12Z,Citizen,complete,in_progress,under_review,48.65,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-10T13:49:48Z,Public Security Department,complete,in_progress,under_review,8.56,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-10T16:40:48Z,Public Security Department,complete,pending_documents,additional_documents_required,2.85,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-14T04:20:24Z,Citizen,complete,in_progress,under_review,83.66,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-14T13:24:36Z,Public Security Department,complete,in_progress,under_review,9.07,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-20T01:41:24Z,Public Security Department,complete,in_progress,under_review,132.28,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-07-20T04:57:00Z,Public Security Department,complete,approved,approved,3.26,V4_MultipleSupplements
P1-C0086,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-20T05:13:48Z,CityStart Platform,complete,in_progress,approved,0.28,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-10T12:32:24Z,Citizen,complete,in_progress,pending,0.54,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-10T19:46:12Z,Public Security Department,complete,in_progress,pending,7.23,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-11T08:33:00Z,Public Security Department,complete,in_progress,pending,12.78,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-11T11:07:48Z,Public Security Department,complete,pending_documents,additional_documents_required,2.58,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-13T02:41:24Z,Citizen,complete,in_progress,under_review,39.56,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-13T13:40:48Z,Public Security Department,complete,in_progress,under_review,10.99,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-13T16:46:48Z,Public Security Department,complete,pending_documents,additional_documents_required,3.1,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-15T21:37:48Z,Citizen,complete,in_progress,under_review,52.85,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-16T06:55:12Z,Public Security Department,complete,in_progress,under_review,9.29,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-19T18:42:00Z,Public Security Department,complete,in_progress,under_review,83.78,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-07-19T21:48:00Z,Public Security Department,complete,approved,approved,3.1,V4_MultipleSupplements
P1-C0087,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-19T22:31:12Z,CityStart Platform,complete,in_progress,approved,0.72,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-26T09:27:36Z,Citizen,complete,in_progress,pending,0.46,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-26T15:16:48Z,Public Security Department,complete,in_progress,pending,5.82,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-27T04:00:00Z,Public Security Department,complete,in_progress,pending,12.72,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-27T07:10:12Z,Public Security Department,complete,pending_documents,additional_documents_required,3.17,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-29T21:33:00Z,Citizen,complete,in_progress,under_review,62.38,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-30T11:09:36Z,Public Security Department,complete,in_progress,under_review,13.61,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-30T15:53:24Z,Public Security Department,complete,pending_documents,additional_documents_required,4.73,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-08-01T19:28:48Z,Citizen,complete,in_progress,under_review,51.59,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-08-02T14:19:12Z,Public Security Department,complete,in_progress,under_review,18.84,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-08-08T16:27:00Z,Public Security Department,complete,in_progress,under_review,146.13,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-08-09T01:42:00Z,Public Security Department,complete,approved,approved,9.25,V4_MultipleSupplements
P1-C0088,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-08-09T02:13:12Z,CityStart Platform,complete,in_progress,approved,0.52,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-05T12:55:12Z,Citizen,complete,in_progress,pending,0.92,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-05T17:09:00Z,Public Security Department,complete,in_progress,pending,4.23,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-06T01:07:48Z,Public Security Department,complete,in_progress,pending,7.98,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-06T03:59:24Z,Public Security Department,complete,pending_documents,additional_documents_required,2.86,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-08T16:36:00Z,Citizen,complete,in_progress,under_review,60.61,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-09T03:24:36Z,Public Security Department,complete,in_progress,under_review,10.81,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-09T07:19:12Z,Public Security Department,complete,pending_documents,additional_documents_required,3.91,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-12T12:56:24Z,Citizen,complete,in_progress,under_review,77.62,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-13T06:25:12Z,Public Security Department,complete,in_progress,under_review,17.48,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-17T12:57:00Z,Public Security Department,complete,in_progress,under_review,102.53,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-07-17T17:09:36Z,Public Security Department,complete,approved,approved,4.21,V4_MultipleSupplements
P1-C0089,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-17T17:51:00Z,CityStart Platform,complete,in_progress,approved,0.69,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-27T09:34:12Z,Citizen,complete,in_progress,pending,0.57,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-27T14:04:48Z,Public Security Department,complete,in_progress,pending,4.51,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-28T01:51:36Z,Public Security Department,complete,in_progress,pending,11.78,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-28T06:00:36Z,Public Security Department,complete,pending_documents,additional_documents_required,4.15,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-31T13:13:48Z,Citizen,complete,in_progress,under_review,79.22,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-08-01T03:12:36Z,Public Security Department,complete,in_progress,under_review,13.98,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-08-01T08:32:24Z,Public Security Department,complete,pending_documents,additional_documents_required,5.33,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-08-03T07:00:36Z,Citizen,complete,in_progress,under_review,46.47,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-08-04T00:11:24Z,Public Security Department,complete,in_progress,under_review,17.18,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-08-08T21:59:24Z,Public Security Department,complete,in_progress,under_review,117.8,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-08-09T06:04:12Z,Public Security Department,complete,approved,approved,8.08,V4_MultipleSupplements
P1-C0090,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-08-09T06:22:12Z,CityStart Platform,complete,in_progress,approved,0.3,V4_MultipleSupplements
P1-C0091,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-29T12:31:12Z,Citizen,complete,in_progress,pending,0.52,V5_IdentityFailure
P1-C0091,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-29T19:04:48Z,Public Security Department,complete,in_progress,pending,6.56,V5_IdentityFailure
P1-C0091,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-29T23:31:12Z,Public Security Department,complete,rejected,rejected,4.44,V5_IdentityFailure
P1-C0091,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-30T00:28:48Z,CityStart Platform,complete,in_progress,rejected,0.96,V5_IdentityFailure
P1-C0092,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-14T11:38:24Z,Citizen,complete,in_progress,pending,0.64,V5_IdentityFailure
P1-C0092,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-14T13:52:48Z,Public Security Department,complete,in_progress,pending,2.24,V5_IdentityFailure
P1-C0092,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-14T23:07:48Z,Public Security Department,complete,rejected,rejected,9.25,V5_IdentityFailure
P1-C0092,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-14T23:35:24Z,CityStart Platform,complete,in_progress,rejected,0.46,V5_IdentityFailure
P1-C0093,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-07T11:33:36Z,Citizen,complete,in_progress,pending,0.56,V5_IdentityFailure
P1-C0093,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-07T13:58:48Z,Public Security Department,complete,in_progress,pending,2.42,V5_IdentityFailure
P1-C0093,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-07T17:29:24Z,Public Security Department,complete,rejected,rejected,3.51,V5_IdentityFailure
P1-C0093,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-07T17:46:12Z,CityStart Platform,complete,in_progress,rejected,0.28,V5_IdentityFailure
P1-C0094,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-26T13:43:48Z,Citizen,complete,in_progress,pending,0.73,V5_IdentityFailure
P1-C0094,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-26T16:37:48Z,Public Security Department,complete,in_progress,pending,2.9,V5_IdentityFailure
P1-C0094,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-26T20:21:00Z,Public Security Department,complete,rejected,rejected,3.72,V5_IdentityFailure
P1-C0094,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-26T20:42:00Z,CityStart Platform,complete,in_progress,rejected,0.35,V5_IdentityFailure
P1-C0095,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-30T12:38:24Z,Citizen,complete,in_progress,pending,0.64,V5_IdentityFailure
P1-C0095,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-30T14:42:00Z,Public Security Department,complete,in_progress,pending,2.06,V5_IdentityFailure
P1-C0095,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-30T18:46:12Z,Public Security Department,complete,rejected,rejected,4.07,V5_IdentityFailure
P1-C0095,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-30T19:10:12Z,CityStart Platform,complete,in_progress,rejected,0.4,V5_IdentityFailure
P1-C0096,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-24T14:28:12Z,Citizen,complete,in_progress,pending,0.47,V5_IdentityFailure
P1-C0096,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-24T18:58:12Z,Public Security Department,complete,in_progress,pending,4.5,V5_IdentityFailure
P1-C0096,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-25T00:49:12Z,Public Security Department,complete,rejected,rejected,5.85,V5_IdentityFailure
P1-C0096,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-25T01:13:12Z,CityStart Platform,complete,in_progress,rejected,0.4,V5_IdentityFailure
P1-C0097,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-24T14:48:00Z,Citizen,complete,in_progress,pending,0.8,V6_DelayedReview
P1-C0097,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-24T17:27:00Z,Public Security Department,complete,in_progress,pending,2.65,V6_DelayedReview
P1-C0097,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-25T03:22:12Z,Public Security Department,complete,in_progress,pending,9.92,V6_DelayedReview
P1-C0097,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-08-05T08:15:36Z,Public Security Department,complete,in_progress,under_review,268.89,V6_DelayedReview
P1-C0097,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-08-05T13:31:48Z,Public Security Department,complete,approved,approved,5.27,V6_DelayedReview
P1-C0097,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-08-05T14:07:12Z,CityStart Platform,complete,in_progress,approved,0.59,V6_DelayedReview
P1-C0098,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-06T13:21:00Z,Citizen,complete,in_progress,pending,0.35,V6_DelayedReview
P1-C0098,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-06T15:48:36Z,Public Security Department,complete,in_progress,pending,2.46,V6_DelayedReview
P1-C0098,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-07T06:25:12Z,Public Security Department,complete,in_progress,pending,14.61,V6_DelayedReview
P1-C0098,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-14T13:39:00Z,Public Security Department,complete,in_progress,under_review,175.23,V6_DelayedReview
P1-C0098,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-07-14T20:57:00Z,Public Security Department,complete,approved,approved,7.3,V6_DelayedReview
P1-C0098,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-14T21:31:12Z,CityStart Platform,complete,in_progress,approved,0.57,V6_DelayedReview
P1-C0099,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-09T12:52:48Z,Citizen,complete,in_progress,pending,0.88,V6_DelayedReview
P1-C0099,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-09T16:36:00Z,Public Security Department,complete,in_progress,pending,3.72,V6_DelayedReview
P1-C0099,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-10T02:05:24Z,Public Security Department,complete,in_progress,pending,9.49,V6_DelayedReview
P1-C0099,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-20T11:04:48Z,Public Security Department,complete,in_progress,under_review,248.99,V6_DelayedReview
P1-C0099,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-07-20T20:07:48Z,Public Security Department,complete,approved,approved,9.05,V6_DelayedReview
P1-C0099,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-20T20:45:00Z,CityStart Platform,complete,in_progress,approved,0.62,V6_DelayedReview
P1-C0100,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-26T15:45:00Z,Citizen,complete,in_progress,pending,0.75,V6_DelayedReview
P1-C0100,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-26T17:39:36Z,Public Security Department,complete,in_progress,pending,1.91,V6_DelayedReview
P1-C0100,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-27T01:55:48Z,Public Security Department,complete,in_progress,pending,8.27,V6_DelayedReview
P1-C0100,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-08-05T19:00:36Z,Public Security Department,complete,in_progress,under_review,233.08,V6_DelayedReview
P1-C0100,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-08-06T01:25:48Z,Public Security Department,complete,approved,approved,6.42,V6_DelayedReview
P1-C0100,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-08-06T01:56:24Z,CityStart Platform,complete,in_progress,approved,0.51,V6_DelayedReview
